"","FIPS","state","name","population","total_liabilities","revenue","lib_rev_ratio","percapita","state_abv"
"1334","13111","Georgia","Fannin County",25319,6071124,33924037,17.8962309232241,239.785299577392,"GA"
"1335","12133","Florida","Washington County",25318,35317698,33069678,106.79782851227,1394.96397819733,"FL"
"1336","27083","Minnesota","Lyon County",25269,27919643,36724481,76.0246087616596,1104.89702797895,"MN"
"1337","27153","Minnesota","Todd County",25262,19405417,44563883,43.5451663850747,768.166297205289,"MN"
"1338","26069","Michigan","Iosco County",25237,11431877,24776732,46.1395675587886,452.980821809248,"MI"
"1339","47111","Tennessee","Macon County",25216,8934808,19173979,46.5986115870889,354.330901015228,"TN"
"1340","47097","Tennessee","Lauderdale County",25143,3775709,19552744,19.3103791467837,150.169391083005,"TN"
"1341","26137","Michigan","Otsego County",25091,12381501,19504657,63.4797166645894,493.463831652784,"MI"
"1342","26101","Michigan","Manistee County",25032,22499682,23964790,93.8864141934897,898.836768935762,"MI"
"1343","19017","Iowa","Bremer County",24988,8143328,21378223,38.0916973314386,325.889546982552,"IA"
"1344","01019","Alabama","Cherokee County",24971,17202575,17060129,100.834964378054,688.902126466701,"AL"
"1345","13055","Georgia","Chattooga County",24965,8804698,18717996,47.0386787132554,352.681674344082,"GA"
"1346","29007","Missouri","Audrain County",24962,0,15385930,0,0,"MO"
"1347","21081","Kentucky","Grant County",24941,0,16090027,0,0,"KY"
"1348","47081","Tennessee","Hickman County",24925,26910200,22953778,117.236474100255,1079.64694082247,"TN"
"1349","08107","Colorado","Routt County",24829,14884908,64726905,22.9964772763351,599.496878649966,"CO"
"1350","40065","Oklahoma","Jackson County",24785,0,9491834,0,0,"OK"
"1351","36123","New York","Yates County",24774,31803896,51648799,61.5772227346467,1283.76103979979,"NY"
"1352","48331","Texas","Milam County",24754,7095115,19882602,35.6850426317441,286.624989900622,"TX"
"1353","41013","Oregon","Crook County",24738,31199485,37222943,83.8178888756862,1261.19674185464,"OR"
"1354","51075","Virginia","Goochland County",24727,139083488,81450137,170.759059619507,5624.76192016824,"VA"
"1355","29131","Missouri","Miller County",24722,0,18385896,0,0,"MO"
"1356","29175","Missouri","Randolph County",24716,0,15586835,0,0,"MO"
"1357","08119","Colorado","Teller County",24710,5222204,34282200,15.2329897147791,211.339700526103,"CO"
"1358","18181","Indiana","White County",24688,0,101828612,0,0,"IN"
"1359","21205","Kentucky","Rowan County",24662,0,15824330,0,0,"KY"
"1360","16031","Idaho","Cassia County",24655,6679908,23219568,28.7684422035759,270.935226120462,"ID"
"1361","72009","Puerto Rico","Aibonito",24637,35831122,16568395,216.261876904794,1454.36221942607,"PR"
"1362","13291","Georgia","Union County",24632,4058299,32253673,12.5824398356119,164.757185774602,"GA"
"1363","24039","Maryland","Somerset County",24620,64518778,51810698,124.527907344541,2620.58399675061,"MD"
"1364","54067","West Virginia","Nicholas County",24604,2187004,8496323,25.7405939016207,88.8881482685742,"WV"
"1365","13033","Georgia","Burke County",24596,25506727,69421734,36.7417025336763,1037.02744348675,"GA"
"1366","48463","Texas","Uvalde County",24564,21792309,26811988,81.2782289772769,887.164509037616,"TX"
"1367","55137","Wisconsin","Waushara County",24520,6903180,42523553,16.2337799007529,281.532626427406,"WI"
"1368","41031","Oregon","Jefferson County",24502,22901997,31630087,72.4057350838143,934.699085788915,"OR"
"1369","18135","Indiana","Randolph County",24502,0,84580671,0,0,"IN"
"1370","29215","Missouri","Texas County",24487,0,11579290,0,0,"MO"
"1371","48149","Texas","Fayette County",24435,8686674,16779010,51.7710758858836,355.501289134438,"TX"
"1372","16013","Idaho","Blaine County",24272,17158124,31821875,53.9192740842581,706.910184574819,"ID"
"1373","72007","Puerto Rico","Aguas Buenas",24223,31434503,14910410,210.822526006998,1297.71304132436,"PR"
"1374","31047","Nebraska","Dawson County",24111,0,20138711,0,0,"NE"
"1375","48419","Texas","Shelby County",24022,1146714,14671267,7.81605296938567,47.7359920073266,"TX"
"1376","48007","Texas","Aransas County",23830,20397952,32486824,62.7883846078644,855.977843054973,"TX"
"1377","54097","West Virginia","Upshur County",23816,4358530,11269421,38.6757225593045,183.00848169298,"WV"
"1378","51139","Virginia","Page County",23709,72058973,40810201,176.570982828533,3039.30882787127,"VA"
"1379","55049","Wisconsin","Iowa County",23709,38451449,34940884,110.047155647235,1621.80813193302,"WI"
"1380","72115","Puerto Rico","Quebradillas",23638,12692399,13688772,92.7212389833069,536.948938150436,"PR"
"1381","40133","Oklahoma","Seminole County",23556,0,10952178,0,0,"OK"
"1382","47057","Tennessee","Grainger County",23527,21374040,16267066,131.394561256468,908.489820206571,"TN"
"1383","22075","Louisiana","Plaquemines Parish",23515,232787918,96974537,240.050558838966,9899.54998936849,"LA"
"1384","42067","Pennsylvania","Juniata County",23509,727007,14985374,4.85144381448204,30.9246246118508,"PA"
"1385","26109","Michigan","Menominee County",23502,11281561,13643783,82.6864587336225,480.02557229172,"MI"
"1386","26143","Michigan","Roscommon County",23459,11837717,20524030,57.6773518651064,504.613026983247,"MI"
"1387","41015","Oregon","Curry County",23446,17767318,19420945,91.4853422426149,757.797406807131,"OR"
"1388","26009","Michigan","Antrim County",23431,26162892,44411211,58.9105575166595,1116.59306047544,"MI"
"1389","13119","Georgia","Franklin County",23424,21658676,26240192,82.5400820237901,924.636099726776,"GA"
"1390","27093","Minnesota","Meeker County",23400,55789625,82880199,67.313575103747,2384.17200854701,"MN"
"1391","18041","Indiana","Fayette County",23398,0,62513858,0,0,"IN"
"1392","72103","Puerto Rico","Naguabo",23386,33416888,14947701,223.558713142576,1428.92705037202,"PR"
"1393","53049","Washington","Pacific County",23365,0,36302099,0,0,"WA"
"1394","72079","Puerto Rico","Lajas",23334,23294844,13935103,167.166643834638,998.321933659038,"PR"
"1395","29195","Missouri","Saline County",23333,3799918,11195433,33.9416796116774,162.855955085073,"MO"
"1396","56039","Wyoming","Teton County",23331,26055160,84467853,30.8462439550819,1116.76139042476,"WY"
"1397","29119","Missouri","Mcdonald County",23303,0,10775754,0,0,"MO"
"1398","05123","Arkansas","St Francis County",23090,964909,26925461,3.58363037869621,41.7890428757038,"AR"
"1399","01025","Alabama","Clarke County",23087,10626495,14248037,74.5821687577032,460.280460865422,"AL"
"1400","29055","Missouri","Crawford County",23056,0,13066456,0,0,"MO"
"1401","55125","Wisconsin","Vilas County",23047,19649447,34145381,57.5464277291268,852.581550744132,"WI"
"1402","05111","Arkansas","Poinsett County",22965,77946,895855,8.70073840074566,3.39412148922273,"AR"
"1403","51127","Virginia","New Kent County",22945,71821912,60423844,118.863526789193,3130.17703203312,"VA"
"1404","26133","Michigan","Osceola County",22891,6752354,15688272,43.0407759375921,294.978550522039,"MI"
"1405","13267","Georgia","Tattnall County",22842,9579894,20084083,47.6989365160461,419.398213816654,"GA"
"1406","05027","Arkansas","Columbia County",22801,2174681,14724966,14.7686656797713,95.3765624314723,"AR"
"1407","22003","Louisiana","Allen Parish",22750,11182871,18324760,61.0260161661053,491.554769230769,"LA"
"1408","37033","North Carolina","Caswell County",22736,31284350,34426045,90.8740751370075,1375.98302251935,"NC"
"1409","72121","Puerto Rico","Sabana Grande",22729,45634608,18714895,243.841111585184,2007.77016146773,"PR"
"1410","21115","Kentucky","Johnson County",22680,0,10221257,0,0,"KY"
"1411","51163","Virginia","Rockbridge County",22650,75767346,49911411,151.803654679288,3345.13668874172,"VA"
"1412","19183","Iowa","Washington County",22565,30099998,25774210,116.783397046893,1333.92413029027,"IA"
"1413","47133","Tennessee","Overton County",22511,19797858,16736548,118.291167330324,879.474834525343,"TN"
"1414","48365","Texas","Panola County",22491,9897385,27782695,35.6242797899916,440.059801698457,"TX"
"1415","20191","Kansas","Sumner County",22382,0,35124518,0,0,"KS"
"1416","26089","Michigan","Leelanau County",22301,15022818,17469380,85.9951412127963,673.638760593695,"MI"
"1417","27105","Minnesota","Nobles County",22290,28532872,38117440,74.8551634107642,1280.07501121579,"MN"
"1418","53003","Washington","Asotin County",22285,0,27289259,0,0,"WA"
"1419","31155","Nebraska","Saunders County",22278,0,22899458,0,0,"NE"
"1420","39105","Ohio","Meigs County",22210,25472526,28815076,88.3999958910398,1146.89446195407,"OH"
"1421","19123","Iowa","Mahaska County",22190,14505548,17762175,81.6653816325985,653.697521406039,"IA"
"1422","51105","Virginia","Lee County",22173,14593695,27602922,52.8701091862666,658.174130699499,"VA"
"1423","22043","Louisiana","Grant Parish",22169,1517368,6640393,22.850575259627,68.4454869412242,"LA"
"1424","72149","Puerto Rico","Villalba",22093,54096723,14492616,373.270933280782,2448.59109220115,"PR"
"1425","48225","Texas","Houston County",22066,14495255,14922261,97.1384631323631,656.904513731533,"TX"
"1426","37007","North Carolina","Anson County",22055,20773918,41253011,50.357337552888,941.91421446384,"NC"
"1427","13237","Georgia","Putnam County",22047,8658418,31493435,27.4927711124557,392.725450174627,"GA"
"1428","17085","Illinois","Jo Daviess County",22035,5549913,17108135,32.4401987709356,251.868073519401,"IL"
"1429","37117","North Carolina","Martin County",22031,52600234,37740019,139.375218650526,2387.55544460079,"NC"
"1430","20175","Kansas","Seward County",21964,23727318,34610129,68.5559941137463,1080.28218903661,"KS"
"1431","29083","Missouri","Henry County",21946,0,11017913,0,0,"MO"
"1432","39175","Ohio","Wyandot County",21900,28587798,32484814,88.0035760709604,1305.37890410959,"OH"
"1433","47151","Tennessee","Scott County",21850,26792565,17756238,150.890999546188,1226.20434782609,"TN"
"1434","51147","Virginia","Prince Edward County",21849,33036633,30903641,106.902073448239,1512.04325140739,"VA"
"1435","06011","California","Colusa County",21839,87127800,67728448,128.642841483685,3989.55080360822,"CA"
"1436","12123","Florida","Taylor County",21796,23388295,38143553,61.3165087164271,1073.05445953386,"FL"
"1437","13205","Georgia","Mitchell County",21755,10655286,25554194,41.6968189253005,489.785612502873,"GA"
"1438","31067","Nebraska","Gage County",21704,0,21628823,0,0,"NE"
"1439","13189","Georgia","Mcduffie County",21632,5153279,26775646,19.2461425580544,238.224805843195,"GA"
"1440","16067","Idaho","Minidoka County",21613,3736117,12683237,29.4571251802675,172.864340905936,"ID"
"1441","48165","Texas","Gaines County",21598,199915,24023699,0.832157445862105,9.25618112788221,"TX"
"1442","38093","North Dakota","Stutsman County",21593,29903575,21078628,141.866799869517,1384.87357013847,"ND"
"1443","31043","Nebraska","Dakota County",21582,5003493,13462811,37.1652918547248,231.836391437309,"NE"
"1444","51169","Virginia","Scott County",21576,14850938,27097543,54.8054781202857,688.308212829069,"VA"
"1445","37091","North Carolina","Hertford County",21552,39087604,30025616,130.180856239552,1813.64161098738,"NC"
"1446","08075","Colorado","Logan County",21528,5814267,32355348,17.9700338874427,270.079292084727,"CO"
"1447","49041","Utah","Sevier County",21522,10635748,30531680,34.8351220764793,494.180280643063,"UT"
"1448","17083","Illinois","Jersey County",21512,2100258,12052876,17.4253680200477,97.6319263666791,"IL"
"1449","17051","Illinois","Fayette County",21488,2086427,12784440,16.3200499982792,97.0973101265823,"IL"
"1450","05019","Arkansas","Clark County",21446,1680152,14411375,11.6585128067239,78.343374055768,"AR"
"1451","72107","Puerto Rico","Orocovis",21434,25964008,28565391,90.893235103976,1211.34683213586,"PR"
"1452","27157","Minnesota","Wabasha County",21387,22395239,38949342,57.4983757106859,1047.14260999673,"MN"
"1453","54109","West Virginia","Wyoming County",21382,3045639,9630888,31.623657133174,142.439388270508,"WV"
"1454","27057","Minnesota","Hubbard County",21344,39755376,53245534,74.6642450801602,1862.60194902549,"MN"
"1455","48299","Texas","Llano County",21243,5758955,18108213,31.8030001082934,271.098950242433,"TX"
"1456","29147","Missouri","Nodaway County",21241,0,12788333,0,0,"MO"
"1457","27045","Minnesota","Fillmore County",21228,12480722,34413155,36.2672995254286,587.936781609195,"MN"
"1458","37115","North Carolina","Madison County",21193,18231722,30795514,59.2025254067849,860.270938517435,"NC"
"1459","55053","Wisconsin","Jackson County",21145,11603819,30830823,37.6370718355459,548.773658075195,"WI"
"1460","22007","Louisiana","Assumption Parish",21039,7163954,18296806,39.1541234027403,340.508294120443,"LA"
"1461","47129","Tennessee","Morgan County",21035,14955393,17225543,86.8210250324184,710.976610411219,"TN"
"1462","29141","Missouri","Morgan County",21006,0,14382365,0,0,"MO"
"1463","17173","Illinois","Shelby County",20990,165791,12651599,1.31043514736754,7.89857074797523,"IL"
"1464","45039","South Carolina","Fairfield County",20948,70226921,39098082,179.617304501024,3352.44037616956,"SC"
"1465","17145","Illinois","Perry County",20945,1608953,11885618,13.5369738451968,76.8179995225591,"IL"
"1466","31177","Nebraska","Washington County",20865,0,30767322,0,0,"NE"
"1467","48019","Texas","Bandera County",20851,13796104,21878434,63.0580049742134,661.65191117932,"TX"
"1468","19021","Iowa","Buena Vista County",20823,10043016,20435756,49.1443330992991,482.303990779427,"IA"
"1469","13321","Georgia","Worth County",20784,1084445,18643958,5.81660289086684,52.176914934565,"GA"
"1470","26129","Michigan","Ogemaw County",20770,15519897,14018268,110.711943872096,747.226624939817,"MI"
"1471","22077","Louisiana","Pointe Coupee Parish",20758,16624817,14953988,111.173133213695,800.887224202717,"LA"
"1472","05029","Arkansas","Conway County",20715,1322769,15837902,8.35192060160493,63.8556118754526,"AR"
"1473","55001","Wisconsin","Adams County",20654,19526705,47848963,40.8090453287358,945.420015493367,"WI"
"1474","19105","Iowa","Jones County",20646,5469436,17146519,31.898229605671,264.915044076334,"IA"
"1475","48233","Texas","Hutchinson County",20617,1247022,16282446,7.65868960965693,60.4851336275889,"TX"
"1476","53001","Washington","Adams County",20613,0,38049894,0,0,"WA"
"1477","13199","Georgia","Meriwether County",20613,10891055,23583945,46.1799542018946,528.358560131956,"GA"
"1478","25007","Massachusetts","Dukes County",20600,17900838,14498323,123.468334923977,868.972718446602,"MA"
"1479","19019","Iowa","Buchanan County",20565,14130782,21537545,65.6099940824268,687.127741308048,"IA"
"1480","55061","Wisconsin","Kewaunee County",20563,14871354,31156421,47.7312654107479,723.209356611389,"WI"
"1481","48089","Texas","Colorado County",20557,9969374,21870618,45.5834124120315,484.962494527412,"TX"
"1482","51079","Virginia","Greene County",20552,74876474,41444394,180.667315343059,3643.269462826,"VA"
"1483","19087","Iowa","Henry County",20482,13161805,16974753,77.5375347140545,642.603505517039,"IA"
"1484","40153","Oklahoma","Woodward County",20470,0,12753180,0,0,"OK"
"1485","37079","North Carolina","Greene County",20451,47655153,30694761,155.25500589498,2330.21138330644,"NC"
"1486","56041","Wyoming","Uinta County",20450,17316368,24290812,71.2877280512484,846.766161369193,"WY"
"1487","49007","Utah","Carbon County",20412,41059096,28214160,145.526558295551,2011.51753870272,"UT"
"1488","51027","Virginia","Buchanan County",20355,26435670,45439228,58.1780790818013,1298.73102431835,"VA"
"1489","48285","Texas","Lavaca County",20337,6307193,20200741,31.2225823795276,310.133893887987,"TX"
"1490","35027","New Mexico","Lincoln County",20269,45987547,29719966,154.736203264835,2268.86116729982,"NM"
"1491","05149","Arkansas","Yell County",20263,723784,12838653,5.63753845516348,35.7194887232888,"AR"
"1492","22093","Louisiana","St James Parish",20192,28901235,42574277,67.8842649518159,1431.3210677496,"LA"
"1493","20099","Kansas","Labette County",20184,0,20533197,0,0,"KS"
"1494","48489","Texas","Willacy County",20164,7326486,34390736,21.3036615442019,363.344872049197,"TX"
"1495","13081","Georgia","Crisp County",20128,17468110,30516383,57.2417445409569,867.851251987281,"GA"
